Time, X, Y, Z
168.175,0.100857,1.233345,0.416016
168.183333,0.101819,1.231679,0.418622
168.191667,0.102863,1.229999,0.421224
168.2,0.103988,1.228301,0.423874
168.208333,0.105149,1.226708,0.426437
168.216667,0.106381,1.225268,0.428744
168.225,0.107578,1.224091,0.430919
168.233333,0.10844,1.223431,0.43282
168.241667,0.109211,1.223282,0.434482
168.25,0.109721,1.223485,0.435873
168.258333,0.109984,1.223758,0.437035
168.266667,0.109949,1.224117,0.437988
168.275,0.109704,1.224541,0.438828
168.283333,0.109421,1.224983,0.439476
168.291667,0.109143,1.225348,0.439836
168.3,0.108961,1.22561,0.44003
168.308333,0.108861,1.225837,0.440072
168.316667,0.108815,1.226096,0.439967
168.325,0.108822,1.226444,0.439773
168.333333,0.108781,1.22702,0.439434
168.341667,0.10871,1.227793,0.439139
168.35,0.108631,1.228687,0.438788
168.358333,0.108418,1.229764,0.438338
168.366667,0.108044,1.231035,0.437855
168.375,0.10752,1.232336,0.437312
168.383333,0.106895,1.233802,0.436705
168.391667,0.106053,1.235227,0.435994
168.4,0.105169,1.236721,0.435156
168.408333,0.104154,1.238124,0.434224
168.416667,0.103029,1.239422,0.433175
168.425,0.101921,1.240678,0.431946
168.433333,0.10071,1.241864,0.430741
168.441667,0.099514,1.242912,0.42938
168.45,0.098302,1.24384,0.427994
168.458333,0.097166,1.244735,0.426648
168.466667,0.096089,1.245558,0.425235
168.475,0.095025,1.246357,0.423749
168.483333,0.094054,1.247057,0.422374
168.491667,0.093095,1.247705,0.420864
168.5,0.092182,1.248292,0.419417
168.508333,0.091312,1.248785,0.41793
168.516667,0.090397,1.24919,0.41646
168.525,0.089439,1.249561,0.41491
168.533333,0.088498,1.24981,0.413458
168.541667,0.087488,1.249955,0.411913
168.55,0.086468,1.25006,0.410429
168.558333,0.08539,1.250034,0.409055
168.566667,0.08425,1.249879,0.407651
168.575,0.083203,1.249599,0.406345
168.583333,0.082133,1.249279,0.405103
168.591667,0.081066,1.248934,0.40391
168.6,0.080121,1.248491,0.402818
168.608333,0.079112,1.248044,0.401789
168.616667,0.078115,1.247611,0.400919
168.625,0.077088,1.247133,0.400117
168.633333,0.076048,1.246608,0.399452
168.641667,0.075037,1.246123,0.398749
168.65,0.07396,1.245584,0.398146
168.658333,0.072875,1.245025,0.397602
168.666667,0.07178,1.244547,0.397087
168.675,0.070636,1.244058,0.396677
168.683333,0.069529,1.243573,0.396307
168.691667,0.068516,1.243187,0.396063
168.7,0.067369,1.242764,0.395999
168.708333,0.066237,1.242467,0.395925
168.716667,0.065134,1.242169,0.396043
168.725,0.063876,1.241892,0.3965
168.733333,0.062542,1.241695,0.39703
168.741667,0.061102,1.241506,0.397803
168.75,0.059588,1.241348,0.398717
168.758333,0.057961,1.241194,0.399642
168.766667,0.05631,1.240987,0.400506
168.775,0.054583,1.240772,0.40136
168.783333,0.05283,1.240648,0.402169
168.791667,0.05134,1.240624,0.402901
168.8,0.049981,1.240709,0.403642
168.808333,0.048729,1.24102,0.40434
168.816667,0.04771,1.241513,0.405086
168.825,0.046773,1.242205,0.40592
168.833333,0.045868,1.24291,0.406674
168.841667,0.044996,1.243502,0.407466
168.85,0.044311,1.244122,0.407947
168.858333,0.043646,1.244638,0.408284
168.866667,0.043131,1.24498,0.408485
168.875,0.042628,1.245182,0.408545
168.883333,0.042147,1.245288,0.408501
168.891667,0.041652,1.245232,0.408421
168.9,0.041164,1.245065,0.408295
168.908333,0.040636,1.244797,0.408117
168.916667,0.040162,1.244488,0.407828
168.925,0.039745,1.244254,0.407452
168.933333,0.039401,1.244151,0.406873
168.941667,0.039046,1.244177,0.406222
168.95,0.038724,1.244366,0.405517
168.958333,0.038413,1.244659,0.404921
168.966667,0.038023,1.245094,0.404252
168.975,0.037577,1.245618,0.403632
168.983333,0.037186,1.246178,0.403033
168.991667,0.03686,1.246653,0.402452
169.0,0.036545,1.247118,0.401716
169.008333,0.036297,1.247419,0.400897
169.016667,0.036163,1.24753,0.40009
169.025,0.03615,1.2475,0.399147
169.033333,0.036185,1.247372,0.398139
169.041667,0.036273,1.247107,0.39715
169.05,0.03654,1.246808,0.396054
169.058333,0.036827,1.246444,0.395024
169.066667,0.037107,1.246058,0.393963
169.075,0.03743,1.245693,0.392874
169.083333,0.037714,1.2454,0.391836
169.091667,0.037962,1.245124,0.390914
169.1,0.038185,1.244869,0.390069
169.108333,0.038375,1.244605,0.389263
169.116667,0.038503,1.244306,0.388579
169.125,0.038657,1.243981,0.387881
169.133333,0.038838,1.243665,0.387197
169.141667,0.039018,1.243272,0.386679
169.15,0.039243,1.242815,0.386204
169.158333,0.039512,1.242299,0.385876
169.166667,0.039851,1.241695,0.385676
169.175,0.040247,1.24104,0.385588
169.183333,0.040698,1.240362,0.385697
169.191667,0.041303,1.23958,0.38593
169.2,0.041944,1.238802,0.386254
169.208333,0.042716,1.237932,0.386741
169.216667,0.043683,1.236951,0.387354
169.225,0.044671,1.235996,0.387941
169.233333,0.045852,1.23505,0.388687
169.241667,0.047014,1.234137,0.38938
169.25,0.048186,1.233279,0.390238
169.258333,0.049339,1.232391,0.391108
169.266667,0.050413,1.231481,0.392077
169.275,0.051481,1.230596,0.393078
169.283333,0.052494,1.229658,0.394248
169.291667,0.053588,1.228636,0.395551
169.3,0.054618,1.227533,0.3969
169.308333,0.055786,1.226329,0.398495
169.316667,0.057119,1.225142,0.400093
169.325,0.058474,1.224087,0.401799
169.333333,0.059932,1.223292,0.403385
169.341667,0.061291,1.222736,0.404969
169.35,0.062678,1.222577,0.406397
169.358333,0.063958,1.222726,0.407703
169.366667,0.064974,1.223138,0.408826
169.375,0.065897,1.223686,0.40979
169.383333,0.066553,1.224261,0.410471
169.391667,0.067002,1.224812,0.411019
169.4,0.067351,1.225292,0.411486
169.408333,0.067564,1.225687,0.41179
169.416667,0.06769,1.22602,0.411952
169.425,0.067794,1.226335,0.411985
169.433333,0.067927,1.226655,0.411858
169.441667,0.068169,1.226985,0.411544
169.45,0.068545,1.227345,0.411088
169.458333,0.069045,1.227801,0.410583
169.466667,0.06968,1.228322,0.410046
169.475,0.070393,1.228975,0.409477
169.483333,0.071059,1.229719,0.409045
169.491667,0.071723,1.230526,0.408586
169.5,0.072322,1.23142,0.408062
169.508333,0.072697,1.232302,0.40753
169.516667,0.073,1.233113,0.406945
169.525,0.073136,1.233876,0.406259
169.533333,0.073067,1.23457,0.405522
169.541667,0.072876,1.235165,0.40468
169.55,0.072545,1.235671,0.403838
169.558333,0.072183,1.236023,0.402961
169.566667,0.071649,1.236318,0.401882
169.575,0.071203,1.236483,0.400878
169.583333,0.070698,1.236575,0.399782
169.591667,0.070207,1.236655,0.398613
169.6,0.069828,1.236654,0.397509
169.608333,0.069321,1.236644,0.396415
169.616667,0.068873,1.236655,0.395378
169.625,0.068478,1.236662,0.394337
169.633333,0.06813,1.236689,0.393309
169.641667,0.067846,1.236682,0.392346
169.65,0.06749,1.236624,0.391344
169.658333,0.067171,1.236475,0.390436
169.666667,0.06683,1.236302,0.389538
169.675,0.066468,1.236027,0.388687
169.683333,0.0661,1.235698,0.387867
169.691667,0.065791,1.235249,0.387168
169.7,0.06545,1.234746,0.38652
169.708333,0.065069,1.234215,0.385914
169.716667,0.06472,1.233669,0.38543
169.725,0.064305,1.233058,0.385064
169.733333,0.063899,1.232477,0.384806
169.741667,0.063442,1.23187,0.384653
169.75,0.062916,1.231259,0.384577
169.758333,0.06237,1.230675,0.384614
169.766667,0.061694,1.230087,0.384865
169.775,0.060979,1.229566,0.385193
169.783333,0.060137,1.229007,0.38567
169.791667,0.05918,1.228562,0.386318
169.8,0.058026,1.228196,0.38707
169.808333,0.05672,1.227874,0.388016
169.816667,0.055172,1.227637,0.389039
169.825,0.053623,1.227447,0.390054
169.833333,0.051985,1.22736,0.391136
169.841667,0.050228,1.227334,0.392301
169.85,0.048459,1.227479,0.393391
169.858333,0.046674,1.227695,0.394391
169.866667,0.044941,1.228055,0.395297
169.875,0.043435,1.2285,0.396123
169.883333,0.041876,1.229074,0.396904
169.891667,0.040439,1.229778,0.397581
169.9,0.039109,1.230477,0.398098
169.908333,0.037783,1.231227,0.398555
169.916667,0.036745,1.231854,0.398853
169.925,0.035777,1.23248,0.398916
169.933333,0.03495,1.233061,0.398728
169.941667,0.03428,1.233599,0.398375
169.95,0.033797,1.234069,0.397962
169.958333,0.033283,1.234551,0.397364
169.966667,0.032793,1.234978,0.396728
169.975,0.032296,1.235426,0.396084
169.983333,0.031775,1.235933,0.395345
169.991667,0.031122,1.23649,0.394469
170.0,0.030477,1.237105,0.393587
170.008333,0.029721,1.237813,0.392573
170.016667,0.029054,1.238602,0.391563
170.025,0.028434,1.239493,0.390474
170.033333,0.027895,1.240401,0.389419
170.041667,0.027397,1.241341,0.388383
170.05,0.026895,1.242289,0.387384
170.058333,0.026585,1.243107,0.386601
170.066667,0.026304,1.24389,0.385659
170.075,0.026176,1.244431,0.38483
170.083333,0.02623,1.244809,0.383939
170.091667,0.026391,1.244977,0.382983
170.1,0.026618,1.244961,0.382106
170.108333,0.026946,1.244753,0.381165
170.116667,0.027338,1.244374,0.38022
170.125,0.027741,1.24384,0.379295
170.133333,0.02818,1.243302,0.378317
170.141667,0.028606,1.242693,0.377453
170.15,0.02897,1.242025,0.376555
170.158333,0.029352,1.241307,0.375744
170.166667,0.029708,1.240616,0.374986
170.175,0.029955,1.239862,0.374164
170.183333,0.030118,1.239054,0.373497
170.191667,0.030324,1.23827,0.372753
170.2,0.030505,1.237364,0.37205
170.208333,0.030661,1.236397,0.371469
170.216667,0.03092,1.235361,0.370933
170.225,0.031216,1.234194,0.370407
170.233333,0.031531,1.233059,0.369979
170.241667,0.031921,1.231805,0.369662
170.25,0.032326,1.230518,0.369473
170.258333,0.03277,1.229177,0.36949
170.266667,0.033298,1.227833,0.36957
170.275,0.033841,1.226496,0.369755
170.283333,0.034421,1.225154,0.369987
170.291667,0.035129,1.223867,0.370277
170.3,0.035865,1.222621,0.370644
170.308333,0.036636,1.221455,0.371032
170.316667,0.03744,1.220402,0.371485
170.325,0.038279,1.219381,0.37198
170.333333,0.038993,1.218518,0.372583
170.341667,0.039696,1.217785,0.373168
170.35,0.040469,1.21713,0.373905
170.358333,0.041204,1.216558,0.37466
170.366667,0.041999,1.216039,0.375669
170.375,0.04295,1.215644,0.376774
170.383333,0.044026,1.2153,0.378066
170.391667,0.045227,1.215031,0.379628
170.4,0.046642,1.214906,0.381327
170.408333,0.04825,1.214972,0.383262
170.416667,0.049918,1.21525,0.385257
170.425,0.051689,1.215782,0.387344
170.433333,0.053404,1.216613,0.389451
170.441667,0.055109,1.217601,0.391555
170.45,0.056741,1.21872,0.393537
170.458333,0.058341,1.219898,0.395373
170.466667,0.059811,1.22109,0.397056
170.475,0.061132,1.222264,0.398501
170.483333,0.062332,1.223397,0.399611
170.491667,0.063386,1.22442,0.400633
170.5,0.064304,1.225398,0.40133
170.508333,0.065076,1.226298,0.401831
170.516667,0.065601,1.227144,0.402185
170.525,0.066058,1.227943,0.402266
170.533333,0.066367,1.228581,0.40224
170.541667,0.06662,1.229175,0.402049
170.55,0.066934,1.229687,0.40175
170.558333,0.067237,1.230137,0.401408
170.566667,0.067582,1.230617,0.401046
170.575,0.068047,1.231149,0.400614
170.583333,0.068633,1.231803,0.400034
170.591667,0.069183,1.232486,0.399488
170.6,0.06969,1.233216,0.399007
170.608333,0.070151,1.233988,0.398536
170.616667,0.070584,1.234772,0.398108
170.625,0.070874,1.235447,0.397603
170.633333,0.071104,1.236035,0.397062
170.641667,0.071311,1.236527,0.396354
170.65,0.071479,1.236818,0.395573
170.658333,0.07153,1.236998,0.394735
170.666667,0.071524,1.237075,0.393871
170.675,0.071506,1.237007,0.392911
170.683333,0.0715,1.236848,0.391947
170.691667,0.071417,1.236656,0.390906
170.7,0.071373,1.236396,0.389912
170.708333,0.071377,1.236067,0.388911
170.716667,0.071384,1.235741,0.387878
170.725,0.071326,1.235418,0.386968
170.733333,0.071312,1.235105,0.386039
170.741667,0.071353,1.234732,0.385228
170.75,0.071407,1.234325,0.384419
170.758333,0.071377,1.233843,0.38375
170.766667,0.07128,1.23337,0.383098
170.775,0.071182,1.232774,0.38255
170.783333,0.071069,1.232132,0.382082
170.791667,0.070912,1.231426,0.38168
170.8,0.070761,1.230659,0.381327
170.808333,0.070627,1.229888,0.381045
170.816667,0.070541,1.229064,0.380834
170.825,0.070342,1.228173,0.380719
170.833333,0.07015,1.227343,0.380687
170.841667,0.069891,1.22643,0.380726
170.85,0.069546,1.22551,0.380784
170.858333,0.069061,1.224629,0.380919
170.866667,0.068399,1.223721,0.381106
170.875,0.067645,1.22288,0.381395
170.883333,0.066843,1.222121,0.381795
170.891667,0.0658,1.221508,0.382344
170.9,0.064744,1.221001,0.38304
170.908333,0.063466,1.220662,0.38403
170.916667,0.062121,1.220544,0.385218
170.925,0.060674,1.220671,0.386616
170.933333,0.059172,1.221065,0.388195
170.941667,0.057598,1.22156,0.389858
170.95,0.055972,1.22223,0.391471
170.958333,0.054385,1.222989,0.392999
170.966667,0.052817,1.223996,0.394429
170.975,0.051432,1.22504,0.395832
170.983333,0.050067,1.226308,0.397204
170.991667,0.048782,1.227626,0.398497
171.0,0.04751,1.228934,0.399754
171.008333,0.046327,1.230187,0.400875
171.016667,0.045248,1.231338,0.401736
171.025,0.044296,1.232363,0.402545
171.033333,0.043431,1.233292,0.403051
171.041667,0.042665,1.234001,0.403499
171.05,0.041955,1.234609,0.4038
171.058333,0.041412,1.235059,0.404004
171.066667,0.040903,1.235395,0.404115
171.075,0.040483,1.235645,0.404213
171.083333,0.040137,1.23581,0.404223
171.091667,0.039871,1.23595,0.40416
171.1,0.039655,1.236132,0.403972
171.108333,0.039502,1.236411,0.403669
171.116667,0.039393,1.236876,0.403181
171.125,0.039327,1.237485,0.402608
171.133333,0.039234,1.238227,0.402001
171.141667,0.039178,1.239211,0.401437
171.15,0.039165,1.240203,0.40097
171.158333,0.039156,1.241153,0.400504
171.166667,0.039315,1.242177,0.400019
171.175,0.039566,1.243063,0.399487
171.183333,0.039851,1.243785,0.398946
171.191667,0.040325,1.244395,0.39831
171.2,0.040896,1.244804,0.397592
171.208333,0.041554,1.245039,0.396842
171.216667,0.04218,1.245123,0.396039
171.225,0.042948,1.245104,0.395202
171.233333,0.043689,1.24497,0.394419
171.241667,0.044474,1.244834,0.393524
171.25,0.045194,1.244631,0.392733
171.258333,0.045965,1.244436,0.391841
171.266667,0.046577,1.244229,0.391118
171.275,0.047155,1.244016,0.390324
171.283333,0.047684,1.243762,0.389641
171.291667,0.048168,1.243415,0.389003
171.3,0.048617,1.242988,0.388357
171.308333,0.04909,1.24243,0.387713
171.316667,0.049523,1.241836,0.387171
171.325,0.050065,1.241117,0.386594
171.333333,0.050642,1.240276,0.386035
171.341667,0.051207,1.239383,0.385648
171.35,0.051817,1.238422,0.38537
171.358333,0.052382,1.237387,0.385209
171.366667,0.053033,1.236271,0.385173
171.375,0.053698,1.235164,0.385255
171.383333,0.054391,1.234012,0.385425
171.391667,0.055189,1.23276,0.385759
171.4,0.056038,1.23155,0.386103
171.408333,0.056911,1.230296,0.386511
171.416667,0.057862,1.229078,0.387065
171.425,0.058892,1.227953,0.387623
171.433333,0.05996,1.226862,0.388351
171.441667,0.061087,1.225818,0.389087
171.45,0.062338,1.224762,0.390021
171.458333,0.063619,1.223791,0.391047
171.466667,0.065043,1.222902,0.392222
171.475,0.066574,1.222042,0.393595
171.483333,0.068145,1.22121,0.395113
171.491667,0.069929,1.22047,0.396668
171.5,0.071753,1.219869,0.398231
171.508333,0.073631,1.219562,0.399735
171.516667,0.075596,1.219615,0.401092
171.525,0.077386,1.220127,0.402251
171.533333,0.078948,1.221003,0.403328
171.541667,0.080283,1.222192,0.404102
171.55,0.081509,1.223445,0.40468
171.558333,0.082583,1.224782,0.404961
171.566667,0.083472,1.226097,0.405108
171.575,0.084262,1.227347,0.405147
171.583333,0.085062,1.228534,0.404997
171.591667,0.085798,1.229566,0.404754
171.6,0.086466,1.23053,0.40448
171.608333,0.087117,1.231329,0.404085
171.616667,0.087859,1.232056,0.40359
171.625,0.088549,1.232688,0.403107
171.633333,0.089365,1.233241,0.402499
171.641667,0.090206,1.233767,0.401835
171.65,0.091115,1.234378,0.401092
171.658333,0.092042,1.235001,0.40025
171.666667,0.092977,1.235657,0.399411
171.675,0.093744,1.236378,0.39854
171.683333,0.094477,1.237113,0.397725
171.691667,0.095106,1.237811,0.396838
171.7,0.09556,1.238445,0.396032
171.708333,0.09601,1.239073,0.395063
171.716667,0.096234,1.239566,0.3941
171.725,0.096442,1.239912,0.393124
171.733333,0.096631,1.240175,0.391949
171.741667,0.096639,1.240279,0.39079
171.75,0.096714,1.24028,0.389538
171.758333,0.096811,1.240133,0.388249
171.766667,0.096826,1.239859,0.386903
171.775,0.096886,1.239488,0.385575
171.783333,0.097004,1.239053,0.384175
171.791667,0.097024,1.238534,0.382814
171.8,0.097137,1.237983,0.381439
171.808333,0.097172,1.237423,0.380172
171.816667,0.097178,1.236824,0.378964
171.825,0.09721,1.236207,0.377798
171.833333,0.097179,1.235575,0.376709
171.841667,0.097095,1.234873,0.375674
171.85,0.09695,1.234179,0.374634
171.858333,0.096807,1.23341,0.373645
171.866667,0.096671,1.23255,0.372682
171.875,0.09647,1.231715,0.371753
171.883333,0.096246,1.230767,0.370935
171.891667,0.096069,1.229839,0.370254
171.9,0.095884,1.228827,0.36965
171.908333,0.095678,1.227917,0.369075
171.916667,0.095398,1.226994,0.368572
171.925,0.095083,1.226089,0.368183
171.933333,0.094621,1.225199,0.36786
171.941667,0.094049,1.224372,0.367566
171.95,0.093346,1.223599,0.367336
171.958333,0.09262,1.222927,0.367118
171.966667,0.091739,1.222294,0.367084
171.975,0.090713,1.221809,0.367228
171.983333,0.089599,1.221437,0.367455
171.991667,0.088295,1.221285,0.367877
172.0,0.086954,1.221316,0.368535
172.008333,0.085463,1.221545,0.369437
172.016667,0.083771,1.221928,0.3705
172.025,0.082013,1.222507,0.371641
172.033333,0.080119,1.223204,0.372765
172.041667,0.07814,1.224055,0.373889
172.05,0.076161,1.225082,0.374912
172.058333,0.074098,1.226262,0.375961
172.066667,0.072117,1.227609,0.376917
172.075,0.070178,1.228953,0.377836
172.083333,0.06827,1.230429,0.378718
172.091667,0.066531,1.231843,0.379484
172.1,0.064956,1.233194,0.380212
172.108333,0.063506,1.234404,0.380887
172.116667,0.062257,1.23544,0.38142
172.125,0.061134,1.236308,0.381829
172.133333,0.060345,1.236921,0.382074
172.141667,0.059642,1.237412,0.382237
172.15,0.059141,1.23764,0.382343
172.158333,0.058661,1.23773,0.382309
172.166667,0.058224,1.237706,0.382191
172.175,0.057762,1.237658,0.381973
172.183333,0.057311,1.237671,0.38167
172.191667,0.056887,1.237807,0.381309
172.2,0.05638,1.23814,0.380818
172.208333,0.055785,1.238687,0.380278
172.216667,0.055184,1.239371,0.379836
172.225,0.054517,1.240203,0.379372
172.233333,0.053798,1.241109,0.378834
172.241667,0.053043,1.241953,0.378416
172.25,0.052356,1.242775,0.377906
172.258333,0.051712,1.243533,0.377272
172.266667,0.051157,1.244066,0.376659
172.275,0.050708,1.244388,0.376057
172.283333,0.050318,1.244534,0.375358
172.291667,0.050042,1.244487,0.374565
172.3,0.04989,1.244267,0.373841
172.308333,0.049825,1.243898,0.373129
172.316667,0.0498,1.243444,0.37242
172.325,0.049833,1.242961,0.371602
172.333333,0.049974,1.242392,0.370883
172.341667,0.05017,1.241809,0.370175
172.35,0.050347,1.241221,0.369504
172.358333,0.050543,1.240611,0.368921
172.366667,0.050715,1.23998,0.368451
172.375,0.050954,1.239367,0.367955
172.383333,0.051186,1.238762,0.36752
172.391667,0.051383,1.238083,0.367106
172.4,0.051676,1.237311,0.366821
172.408333,0.051964,1.236546,0.366627
172.416667,0.052337,1.235707,0.366482
172.425,0.052714,1.234803,0.366469
172.433333,0.05316,1.233862,0.366493
172.441667,0.053564,1.232873,0.366704
172.45,0.054081,1.231791,0.36705
172.458333,0.054558,1.230723,0.367489
172.466667,0.055099,1.229593,0.368048
172.475,0.055696,1.228331,0.368685
172.483333,0.056341,1.227213,0.369419
172.491667,0.056968,1.226065,0.370198
172.5,0.057716,1.224959,0.371083
172.508333,0.058537,1.223907,0.372163
172.516667,0.05943,1.222978,0.37327
172.525,0.060422,1.222144,0.374513
172.533333,0.061546,1.221368,0.37594
172.541667,0.062683,1.22067,0.377442
172.55,0.064017,1.22009,0.379176
